Цена;Минут до метро;Количество комнат;Площадь;Площадь спален;Площадь кухни;Номер этажа;Количество этажей;Округ_Восточный административный округ;Округ_Западный административный округ;Округ_Новомосковский административный округ;Округ_Северный административный округ;Округ_Северо-Восточный административный округ;Округ_Северо-Западный административный округ;Округ_Центральный административный округ;Округ_Юго-Восточный административный округ;Округ_Юго-Западный административный округ;Округ_Южный административный округ;Ремонт_Без ремонта;Ремонт_Дизайнерский;Ремонт_Европейский;Ремонт_Косметический
28905922;4;2;71;15;37;4;17;1;0;0;0;0;0;0;0;0;0;0;0;1;0
6600000;17;1;17;9;3;3;22;0;1;0;0;0;0;0;0;0;0;0;0;1;0
4750000;13;0;20;12;8;1;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0
11000000;17;1;37;19;8;3;17;0;0;0;0;0;0;0;1;0;0;0;0;0;1
8250000;7;6;22;8;8;17;23;0;1;0;0;0;0;0;0;0;0;0;0;0;1
5250000;13;0;20;12;8;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1
5250000;13;0;20;12;8;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1
5024000;25;0;15;12;7;4;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
10150000;7;1;34;19;8;1;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
24704482;5;2;68;38;5;8;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
15300000;10;2;44;30;6;4;5;0;1;0;0;0;0;0;0;0;0;1;0;0;0
14490000;9;0;21;12;3;5;11;0;0;0;0;0;0;1;0;0;0;0;0;1;0
30865646;7;2;94;44;9;4;7;0;0;0;0;0;1;0;0;0;0;0;0;1;0
50600000;13;3;107;52;23;6;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
18200000;24;2;72;38;21;2;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0
399000000;10;8;348;178;35;7;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0
15200000;6;2;54;32;9;10;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
9900000;14;1;32;16;12;7;15;0;0;1;0;0;0;0;0;0;0;0;0;0;1
3550000;19;0;13;9;7;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
26489000;12;2;65;35;12;17;40;0;0;0;0;0;0;0;0;0;1;0;0;1;0
9700000;8;0;21;9;5;29;32;0;0;0;0;1;0;0;0;0;0;1;0;0;0
10200000;4;0;19;12;8;1;8;0;0;0;0;0;0;1;0;0;0;0;0;1;0
3850000;8;0;11;7;7;1;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3300000;12;0;10;7;7;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
3300000;12;0;10;7;7;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1
13300000;7;2;50;28;9;2;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1
3150000;13;0;11;8;7;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
3150000;13;0;11;8;7;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
49025000;12;3;94;49;14;24;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
17300000;4;3;60;41;6;8;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
13224680;19;2;66;35;12;15;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
5350000;5;0;13;6;2;4;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0
5350000;5;0;13;6;2;4;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0
55000000;13;4;105;55;20;5;22;0;0;0;0;1;0;0;0;0;0;0;1;0;0
5679000;13;0;12;10;7;3;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
4850000;11;0;17;11;8;1;9;0;0;0;1;0;0;0;0;0;0;0;0;1;0
25197533;5;2;70;41;5;6;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
160000000;8;5;180;77;35;16;24;0;0;0;0;0;0;1;0;0;0;1;0;0;0
160000000;8;5;180;77;35;16;24;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12500000;21;2;43;24;10;3;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1
158000000;8;5;180;77;35;16;24;0;0;0;0;0;0;1;0;0;0;1;0;0;0
29664200;17;3;71;47;15;3;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0
75300000;2;2;90;16;14;7;20;0;0;0;0;0;0;1;0;0;0;0;1;0;0
40950000;15;3;76;52;20;2;10;0;1;0;0;0;0;0;0;0;0;1;0;0;0
6437856;10;0;20;12;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0
6437856;10;0;20;12;8;2;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0
8000000;22;0;19;14;5;10;33;0;0;0;0;1;0;0;0;0;0;0;0;0;1
4964600;12;0;13;7;2;7;10;0;0;0;1;0;0;0;0;0;0;0;0;1;0
61000000;10;4;134;70;17;15;52;0;1;0;0;0;0;0;0;0;0;1;0;0;0
61000000;10;4;134;70;17;15;52;0;1;0;0;0;0;0;0;0;0;1;0;0;0
57364713;6;3;110;50;14;6;18;0;0;0;0;0;1;0;0;0;0;1;0;0;0
11200000;21;2;37;22;7;3;9;0;0;0;0;0;1;0;0;0;0;0;0;0;1
18900000;14;1;52;25;10;10;16;0;1;0;0;0;0;0;0;0;0;0;1;0;0
55000000;14;0;138;48;40;16;21;0;0;0;0;0;0;0;0;0;1;1;0;0;0
55000000;14;0;138;48;40;16;21;0;0;0;0;0;0;0;0;0;1;1;0;0;0
250000000;44;6;310;180;25;1;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0
7826473;10;0;22;15;2;2;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0
64500000;19;3;84;63;16;12;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0
64500000;19;3;84;63;16;12;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0
80000000;19;4;186;96;22;11;44;0;1;0;0;0;0;0;0;0;0;1;0;0;0
80000000;19;4;186;96;22;11;44;0;1;0;0;0;0;0;0;0;0;1;0;0;0
16500000;17;3;63;43;9;2;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
3900000;6;0;14;9;7;1;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0
6600000;11;0;20;10;5;2;25;0;1;0;0;0;0;0;0;0;0;0;0;0;1
13000000;10;1;38;20;9;2;14;0;0;0;0;0;1;0;0;0;0;0;0;1;0
155000000;5;4;170;120;20;5;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
29000000;10;2;71;40;13;1;12;0;1;0;0;0;0;0;0;0;0;0;0;1;0
19890000;18;1;38;11;21;5;46;0;0;0;0;0;0;1;0;0;0;1;0;0;0
170000000;10;3;169;87;20;4;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0
170000000;10;3;169;87;20;4;6;0;0;0;0;0;0;1;0;0;0;1;0;0;0
21950000;26;1;52;28;18;2;19;0;0;0;0;0;0;0;0;0;1;0;0;1;0
3750000;10;0;14;9;7;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3800000;15;0;11;8;7;1;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
3800000;15;0;11;8;7;1;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
48000000;13;0;100;49;22;7;26;0;1;0;0;0;0;0;0;0;0;1;0;0;0
48707000;18;4;101;53;15;4;16;0;0;0;0;0;0;0;0;0;1;1;0;0;0
16300000;14;0;31;20;10;11;25;0;1;0;0;0;0;0;0;0;0;0;1;0;0
16400000;7;1;59;27;12;7;24;0;0;0;0;0;0;0;1;0;0;0;0;0;1
19200000;12;1;43;20;8;5;25;0;0;0;0;0;0;1;0;0;0;0;0;0;1
19825000;9;3;70;44;10;18;19;0;0;0;0;0;1;0;0;0;0;0;0;0;1
4250000;19;0;17;10;8;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
34000000;6;3;74;52;8;35;42;0;1;0;0;0;0;0;0;0;0;1;0;0;0
12500000;4;1;37;19;9;5;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
19950000;11;3;75;46;10;4;16;0;0;0;0;0;1;0;0;0;0;0;0;0;1
14800000;18;2;57;33;7;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1
124248421;9;3;128;67;17;6;8;0;0;0;0;0;0;1;0;0;0;0;1;0;0
9647000;15;0;21;12;8;16;28;0;0;0;0;0;0;0;0;0;1;0;0;0;1
16500000;19;3;60;40;6;5;9;0;0;0;1;0;0;0;0;0;0;0;0;1;0
69235000;12;4;129;67;17;32;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
42000000;12;4;105;66;9;22;22;0;0;0;0;1;0;0;0;0;0;0;1;0;0
28793520;10;5;121;60;26;16;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0
115000000;19;4;126;66;27;3;14;0;0;0;0;0;0;0;0;0;1;0;1;0;0
4090000;7;1;14;9;7;3;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
16000000;19;3;62;42;9;11;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
22500000;19;3;83;50;14;13;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0
30000000;11;4;71;50;8;6;7;0;0;0;1;0;0;0;0;0;0;1;0;0;0
15600000;21;2;60;34;10;20;25;0;0;1;0;0;0;0;0;0;0;0;0;0;1
145000000;10;5;215;20;24;9;57;0;0;0;1;0;0;0;0;0;0;0;1;0;0
145000000;10;5;215;20;24;9;57;0;0;0;1;0;0;0;0;0;0;0;1;0;0
3950000;10;0;10;7;7;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;1
13400000;7;2;46;28;7;10;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1
4250000;16;0;17;11;8;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
7800000;11;0;19;8;8;14;22;0;0;1;0;0;0;0;0;0;0;0;0;0;1
4351000;12;0;20;12;8;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
11450000;23;1;39;16;12;9;9;0;0;1;0;0;0;0;0;0;0;1;0;0;0
3050000;18;0;10;7;7;1;9;0;1;0;0;0;0;0;0;0;0;1;0;0;0
4300000;15;0;14;9;7;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1
23900000;29;2;48;16;10;26;40;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27983000;22;2;62;33;11;5;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0
65000000;9;3;90;47;14;7;21;0;0;0;0;0;0;1;0;0;0;1;0;0;0
21000000;24;3;83;51;10;15;17;0;0;1;0;0;0;0;0;0;0;0;0;0;1
22944000;17;0;71;65;5;6;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0
10400000;3;0;22;17;5;3;4;0;0;0;1;0;0;0;0;0;0;0;1;0;0
24499000;15;3;55;24;19;4;14;0;0;0;0;0;0;0;0;0;1;1;0;0;0
58459000;12;4;114;60;16;25;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
27000000;10;2;64;34;11;20;37;0;1;0;0;0;0;0;0;0;0;1;0;0;0
10915155;6;1;35;14;9;16;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1
8174376;12;0;23;16;2;2;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0
22000000;11;1;40;14;14;12;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0
22000000;11;1;40;14;14;12;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0
22000000;11;1;40;14;14;12;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0
16246570;19;3;86;46;13;10;25;0;0;0;0;0;0;0;1;0;0;0;0;0;1
100000000;17;3;125;65;17;3;22;0;1;0;0;0;0;0;0;0;0;0;1;0;0
14300000;18;2;54;29;8;8;17;1;0;0;0;0;0;0;0;0;0;0;0;0;1
20500000;7;2;60;29;20;13;30;0;0;0;0;0;0;0;1;0;0;1;0;0;0
4100000;12;0;11;8;7;1;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
4100000;12;0;11;8;7;1;3;0;0;0;0;0;0;0;1;0;0;0;0;1;0
43000000;9;0;118;70;14;9;48;0;0;0;0;0;1;0;0;0;0;1;0;0;0
43000000;9;0;118;70;14;9;48;0;0;0;0;0;1;0;0;0;0;1;0;0;0
6549627;31;6;19;9;5;16;25;0;0;0;0;0;1;0;0;0;0;0;0;0;1
11500000;18;1;35;18;6;5;16;0;0;0;0;0;0;0;0;0;1;0;1;0;0
14000000;9;2;45;29;6;3;5;0;1;0;0;0;0;0;0;0;0;0;0;0;1
180000000;7;4;187;96;22;7;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
180000000;7;4;187;96;22;7;11;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7490000;7;0;17;11;8;10;13;0;0;0;0;0;0;0;0;0;1;0;1;0;0
7490000;7;0;17;11;8;10;13;0;0;0;0;0;0;0;0;0;1;0;1;0;0
4350000;12;0;20;12;8;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
4350000;12;0;20;12;8;1;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
18500000;9;2;46;21;11;22;30;1;0;0;0;0;0;0;0;0;0;0;0;1;0
17990000;28;3;60;30;11;2;15;0;0;0;0;1;0;0;0;0;0;0;0;1;0
19900000;18;1;38;11;21;5;46;0;0;0;0;0;0;1;0;0;0;1;0;0;0
11750000;20;1;41;14;10;13;25;0;0;1;0;0;0;0;0;0;0;0;0;0;1
19200000;20;3;58;41;6;14;18;0;0;0;0;0;0;0;0;1;0;0;0;1;0
7935904;19;6;22;11;5;25;32;0;0;0;0;1;0;0;0;0;0;0;0;0;1
14300000;13;3;56;36;6;5;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3300000;11;0;11;8;7;1;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0
25000000;5;1;45;27;4;5;51;0;0;0;0;0;0;1;0;0;0;0;1;0;0
15000000;21;3;51;34;6;2;9;0;0;0;0;0;0;0;0;1;0;0;0;1;0
15300000;6;3;60;39;8;9;9;0;0;0;0;0;0;0;1;0;0;0;0;1;0
12200000;30;1;42;23;15;2;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0
3650000;17;0;11;7;7;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3650000;17;0;11;7;7;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
97850000;8;3;110;57;15;3;13;0;0;0;0;0;0;1;0;0;0;0;1;0;0
14950000;31;1;40;20;11;7;22;0;1;0;0;0;0;0;0;0;0;0;0;1;0
145000000;12;5;162;84;20;36;39;0;1;0;0;0;0;0;0;0;0;0;1;0;0
51131000;21;3;112;58;15;5;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0
9200000;12;0;20;10;6;12;19;0;0;0;1;0;0;0;0;0;0;0;1;0;0
5190000;25;0;17;14;8;6;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
5190000;25;0;17;14;8;6;9;0;0;0;0;0;1;0;0;0;0;0;0;1;0
13599999;11;1;39;17;11;10;18;0;1;0;0;0;0;0;0;0;0;0;0;1;0
309082500;10;5;241;124;15;5;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
49068328;8;2;74;39;12;12;36;0;0;0;0;0;0;1;0;0;0;1;0;0;0
7899999;13;0;22;9;4;15;18;0;0;1;0;0;0;0;0;0;0;0;0;0;1
236565000;3;6;225;116;25;2;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
107000000;12;5;214;143;16;21;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
350000000;9;6;310;20;32;2;6;0;0;0;0;0;0;1;0;0;0;0;1;0;0
10450000;18;0;32;15;12;18;18;0;0;0;0;1;0;0;0;0;0;1;0;0;0
25000000;4;0;62;33;11;6;15;0;0;0;0;1;0;0;0;0;0;1;0;0;0
25000000;4;0;62;33;11;6;15;0;0;0;0;1;0;0;0;0;0;1;0;0;0
5990000;11;0;13;8;7;3;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
5990000;11;0;13;8;7;3;8;0;0;0;0;0;0;1;0;0;0;1;0;0;0
52000000;17;4;100;52;18;18;24;0;0;0;0;0;0;1;0;0;0;1;0;0;0
12500000;4;1;38;14;13;12;19;0;0;0;0;0;0;0;0;1;0;0;0;0;1
380000000;4;6;303;155;31;3;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0
380000000;4;6;303;155;31;3;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0
350000000;8;6;305;156;31;2;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
350000000;8;6;305;156;31;2;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
186017882;3;5;224;115;25;24;72;0;0;0;0;0;0;1;0;0;0;0;0;1;0
98000000;7;3;129;67;17;2;21;0;1;0;0;0;0;0;0;0;0;0;1;0;0
11100000;24;1;32;10;13;12;25;1;0;0;0;0;0;0;0;0;0;1;0;0;0
6347750;27;0;19;14;2;1;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0
73700000;5;2;73;18;31;38;68;0;0;0;0;0;0;1;0;0;0;0;1;0;0
6295015;13;6;19;7;8;1;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
67000000;12;4;136;70;17;17;50;0;1;0;0;0;0;0;0;0;0;1;0;0;0
10800000;14;1;39;19;9;4;12;0;0;0;0;0;0;0;0;1;0;0;0;0;1
14400000;24;3;59;33;6;5;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1
25260905;5;2;71;42;5;7;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
49900000;15;4;90;64;14;5;36;0;0;0;0;0;0;1;0;0;0;1;0;0;0
67000000;7;3;102;12;15;3;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1
67000000;7;3;102;12;15;3;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1
16100000;16;3;60;42;7;2;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
12500000;15;1;39;18;9;1;16;0;1;0;0;0;0;0;0;0;0;0;0;0;1
7692956;3;6;19;9;5;28;33;1;0;0;0;0;0;0;0;0;0;0;0;0;1
33500000;7;2;43;20;10;2;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13650000;11;3;60;42;6;10;12;0;0;0;0;0;0;0;1;0;0;0;0;0;1
3600000;6;0;12;8;7;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
6800000;9;0;14;11;7;9;10;0;0;0;0;1;0;0;0;0;0;0;1;0;0
19969740;17;2;59;45;9;7;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0
50855000;21;3;107;56;15;11;15;0;0;0;0;0;0;0;0;0;1;1;0;0;0
28407622;3;2;70;27;23;8;30;0;0;0;1;0;0;0;0;0;0;0;0;1;0
18600000;20;2;58;31;16;16;24;0;0;1;0;0;0;0;0;0;0;0;1;0;0
10490000;6;0;18;11;8;5;5;0;0;0;0;0;0;1;0;0;0;0;1;0;0
91000000;15;5;200;126;18;4;15;0;0;0;0;0;0;0;0;1;0;0;1;0;0
21000000;18;1;39;11;20;13;28;0;0;0;0;0;0;1;0;0;0;1;0;0;0
6700000;9;0;23;13;8;1;8;0;0;0;1;0;0;0;0;0;0;0;0;0;1
24385688;5;2;68;41;3;5;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
4430000;8;0;13;8;3;2;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0
86000000;5;3;97;72;15;5;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
86000000;5;3;97;72;15;5;14;0;0;0;0;0;0;1;0;0;0;0;1;0;0
8400000;19;0;24;14;8;12;22;0;1;0;0;0;0;0;0;0;0;0;0;1;0
16000000;16;2;50;40;10;20;22;0;0;0;1;0;0;0;0;0;0;1;0;0;0
3651000;17;0;11;8;7;1;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
26900000;21;2;62;24;24;16;42;0;0;0;0;0;0;0;0;0;1;0;0;1;0
20736849;5;4;85;33;26;2;16;0;0;1;0;0;0;0;0;0;0;0;0;1;0
179000000;11;3;141;73;18;3;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
179000000;11;3;141;73;18;3;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
179000000;11;3;141;73;18;3;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
179000000;11;3;141;73;18;3;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0
17000000;7;3;63;45;6;12;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0
41592684;10;4;103;54;15;14;35;0;0;0;0;0;0;0;0;0;1;1;0;0;0
10800000;18;1;36;19;9;3;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1
12600000;8;1;42;21;8;12;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
15990000;5;1;41;20;10;20;22;0;0;0;0;0;0;0;0;1;0;0;0;1;0
10850000;9;1;35;20;9;1;12;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5000000;6;0;16;10;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5000000;6;0;16;10;8;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;1
5075000;5;0;20;12;8;2;5;0;0;0;1;0;0;0;0;0;0;0;0;0;1
33438000;22;3;75;40;12;13;15;0;0;0;0;0;0;0;0;0;1;0;0;1;0
5076000;11;0;18;15;8;2;8;0;0;0;0;1;0;0;0;0;0;1;0;0;0
47130000;12;3;85;45;13;24;40;0;0;0;0;0;0;0;0;0;1;1;0;0;0
9916679;8;1;35;12;11;3;7;0;0;0;0;0;0;0;0;1;0;0;0;0;1
400000000;8;5;201;48;23;1;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
400000000;8;5;201;48;23;1;7;0;0;0;0;0;0;1;0;0;0;0;1;0;0
13500000;19;1;38;17;8;24;25;0;0;0;0;0;0;0;0;0;1;0;0;1;0
13900000;19;2;54;32;9;6;14;1;0;0;0;0;0;0;0;0;0;0;0;0;1
21786618;5;2;62;34;5;2;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
48000000;18;4;106;53;15;10;17;0;0;0;0;0;0;0;1;0;0;1;0;0;0
23127000;2;3;69;47;10;13;23;0;0;0;0;0;0;0;0;1;0;0;0;0;1
49900000;9;5;122;64;16;37;48;0;0;0;0;0;1;0;0;0;0;1;0;0;0
17600000;19;0;37;21;9;11;28;0;0;0;0;0;1;0;0;0;0;0;0;1;0
101752000;6;2;110;34;15;5;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
3348000;6;0;12;10;7;1;7;0;0;0;0;0;0;0;1;0;0;1;0;0;0
155000000;7;3;163;120;20;33;53;0;1;0;0;0;0;0;0;0;0;0;1;0;0
35424600;8;4;90;68;14;5;26;0;0;0;0;1;0;0;0;0;0;0;0;1;0
20500000;14;2;45;28;9;4;12;0;0;0;0;0;0;1;0;0;0;0;0;1;0
104500000;12;4;118;88;6;3;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0
3750000;10;0;14;9;7;1;9;0;0;0;0;0;0;0;1;0;0;1;0;0;0
26900000;3;2;42;28;10;2;6;0;0;0;0;0;0;1;0;0;0;0;0;1;0
16000000;9;2;41;22;6;3;23;0;0;0;0;0;0;0;0;1;0;0;1;0;0
75184923;1;5;113;59;16;16;18;0;0;0;0;0;1;0;0;0;0;0;1;0;0
138453000;18;4;133;71;21;2;8;0;0;0;1;0;0;0;0;0;0;0;1;0;0
29500000;23;1;50;14;15;11;25;0;1;0;0;0;0;0;0;0;0;1;0;0;0
7890000;16;0;28;16;9;2;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0
8977500;16;1;34;19;9;6;9;0;0;0;0;0;0;0;1;0;0;0;0;0;1
6600000;11;0;20;15;5;2;19;0;1;0;0;0;0;0;0;0;0;0;0;0;1
28829158;8;5;125;78;16;4;16;0;0;0;0;0;0;0;0;1;0;0;0;1;0
12950400;10;0;42;34;3;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0
12950400;10;0;42;34;3;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0
19100000;19;3;74;45;10;17;17;0;0;0;0;0;0;0;0;0;1;0;0;0;1
28500000;9;3;71;38;33;3;17;0;0;0;0;0;0;0;0;0;1;1;0;0;0
4949000;6;0;20;12;8;2;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0
5000000;16;0;13;7;1;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0
10126000;15;0;22;13;8;10;26;0;0;0;0;0;0;0;0;0;1;0;0;0;1
4650000;7;0;18;16;2;1;12;0;0;0;0;1;0;0;0;0;0;1;0;0;0
320000000;10;6;300;172;36;6;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
320000000;10;6;300;172;36;6;9;0;0;0;0;0;0;1;0;0;0;0;1;0;0
69000000;13;3;177;91;28;6;20;0;0;0;0;0;0;0;0;1;0;1;0;0;0
300000000;14;5;424;229;41;35;35;0;0;0;0;0;1;0;0;0;0;0;1;0;0
31999999;12;3;79;53;9;7;9;0;1;0;0;0;0;0;0;0;0;0;0;0;1
86915220;2;3;92;48;14;3;21;0;0;0;0;0;0;1;0;0;0;0;1;0;0
12772900;17;2;51;26;10;6;12;0;0;1;0;0;0;0;0;0;0;0;0;0;1
22453720;5;2;61;32;5;6;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
25000000;18;2;67;42;9;22;28;0;1;0;0;0;0;0;0;0;0;1;0;0;0
16200000;2;2;44;31;6;4;8;0;0;0;0;0;0;0;0;1;0;0;0;1;0
3450000;10;0;11;8;7;1;9;0;0;0;0;0;0;0;0;0;1;1;0;0;0
3350000;14;0;12;8;7;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
4700000;4;0;19;12;8;1;9;0;0;0;0;0;0;0;0;1;0;0;0;0;1
4950000;6;0;20;12;8;2;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0
23865788;5;2;66;37;5;8;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0
13900000;25;2;52;30;8;11;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1
59000000;10;4;97;60;20;18;19;0;0;0;1;0;0;0;0;0;0;0;1;0;0
8740507;10;6;21;10;5;20;33;0;0;0;0;1;0;0;0;0;0;0;0;0;1
65000000;10;4;167;90;20;3;21;0;0;0;0;0;1;0;0;0;0;1;0;0;0
28000000;13;3;65;35;20;9;16;0;1;0;0;0;0;0;0;0;0;0;0;1;0
15950000;16;4;62;46;5;5;9;0;0;0;0;1;0;0;0;0;0;0;0;0;1
14500000;18;2;52;30;10;16;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0
32000000;6;3;74;51;8;15;15;0;0;0;0;0;0;1;0;0;0;0;0;1;0
53900000;11;0;123;64;16;17;36;0;0;0;1;0;0;0;0;0;0;1;0;0;0
53900000;11;0;123;64;16;17;36;0;0;0;1;0;0;0;0;0;0;1;0;0;0
42715100;8;2;76;40;13;2;11;0;1;0;0;0;0;0;0;0;0;1;0;0;0
14500000;16;2;53;30;9;11;16;0;0;0;0;0;0;0;1;0;0;0;0;0;1
43000000;7;4;122;80;12;15;24;0;0;0;1;0;0;0;0;0;0;0;0;1;0
43000000;7;4;122;80;12;15;24;0;0;0;1;0;0;0;0;0;0;0;0;1;0
14100000;15;2;47;30;6;8;9;0;0;0;0;0;0;0;0;0;1;0;0;1;0
30530520;10;5;139;60;43;11;17;0;0;1;0;0;0;0;0;0;0;0;0;1;0
3599000;9;0;13;9;2;1;9;0;0;0;0;1;0;0;0;0;0;1;0;0;0
8200000;8;1;23;13;8;17;17;0;0;0;0;0;0;0;0;1;0;0;0;0;1
4890000;12;0;19;11;8;1;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0
6500000;2;0;18;11;8;5;6;0;0;0;1;0;0;0;0;0;0;0;0;1;0
